word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
week,2,k-5th grade,beginner_k_to_5,445,,false,n,tier2_fry_filtered+fry_rank_445+grade2_week17_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
less,1,k-5th grade,beginner_k_to_5,446,,false,adv,tier2_fry_filtered+fry_rank_446+grade1_week25_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
base,3,k-5th grade,beginner_k_to_5,448,,false,n,tier2_fry_filtered+fry_rank_448+grade3_week2_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ago,2,k-5th grade,beginner_k_to_5,449,,false,n,tier2_fry_filtered+fry_rank_449+grade2_week13_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
mute,4,k-5th grade,beginner_k_to_5,452,,false,n,elementary_fill+grade4+grade4_week23_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
boat,1,k-5th grade,beginner_k_to_5,456,,false,n,tier2_fry_filtered+fry_rank_456+grade1_week32_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
whip,2,k-5th grade,beginner_k_to_5,456,,false,n,elementary_fill+grade2+grade2_week29_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
game,1,k-5th grade,beginner_k_to_5,457,,false,n,tier2_fry_filtered+fry_rank_457+grade1_week26_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dry,1,k-5th grade,beginner_k_to_5,465,,false,n,tier2_fry_filtered+fry_rank_465+grade1_week29_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
calf,4,k-5th grade,beginner_k_to_5,469,,false,n,elementary_fill+grade4+grade4_week24_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
deep,1,k-5th grade,beginner_k_to_5,469,,false,adj,tier2_fry_filtered+fry_rank_469+grade1_week36_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
yet,3,k-5th grade,beginner_k_to_5,474,,false,conj,tier2_fry_filtered+fry_rank_474+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
heat,1,k-5th grade,beginner_k_to_5,477,,false,n,tier2_fry_filtered+fry_rank_477+grade1_week33_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
echo,2,k-5th grade,beginner_k_to_5,480,,false,n,elementary_fill+grade2+grade2_week30_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rule,3,k-5th grade,beginner_k_to_5,483,,false,n,tier2_fry_filtered+fry_rank_483+grade3_week26_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
able,2,k-5th grade,beginner_k_to_5,488,,false,adj,tier2_fry_filtered+fry_rank_488+grade2_week18_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
size,2,k-5th grade,beginner_k_to_5,490,,false,n,tier2_fry_filtered+fry_rank_490+grade2_week14_item15,beginner,beginner,30.8,7.5,3.4,beginner_seed,beginner_k_to_5.csv
dark,2,k-5th grade,beginner_k_to_5,491,,false,n,tier2_fry_filtered+fry_rank_491+grade2_week1_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ball,2,k-5th grade,beginner_k_to_5,492,,false,n,tier2_fry_filtered+fry_rank_492+grade2_week19_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fine,3,k-5th grade,beginner_k_to_5,496,,false,adj,tier2_fry_filtered+fry_rank_496+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
pair,2,k-5th grade,beginner_k_to_5,497,,false,n,tier2_fry_filtered+fry_rank_497+grade2_week18_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bill,2,k-5th grade,beginner_k_to_5,506,,false,n,tier2_fry_filtered+fry_rank_506+grade2_week20_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
felt,2,k-5th grade,beginner_k_to_5,507,,false,v,tier2_fry_filtered+fry_rank_507+grade2_week28_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
test,2,k-5th grade,beginner_k_to_5,509,,false,n,tier2_fry_filtered+fry_rank_509+grade2_week15_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
he's,3,k-5th grade,beginner_k_to_5,513,,false,v,elementary_fill+grade3+grade3_week33_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
moon,1,k-5th grade,beginner_k_to_5,520,,false,n,tier2_fry_filtered+fry_rank_520+grade1_week35_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
mind,2,k-5th grade,beginner_k_to_5,530,,false,n,tier2_fry_filtered+fry_rank_530+grade2_week17_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
love,2,k-5th grade,beginner_k_to_5,531,,false,n,tier2_fry_filtered+fry_rank_531+grade2_week15_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rain,2,k-5th grade,beginner_k_to_5,533,,false,n,tier2_fry_filtered+fry_rank_533+grade2_week2_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
eggs,2,k-5th grade,beginner_k_to_5,535,,false,n,tier2_fry_filtered+fry_rank_535+grade2_week9_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
i've,3,k-5th grade,beginner_k_to_5,537,,false,v,elementary_fill+grade3+grade3_week34_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
i'd,3,k-5th grade,beginner_k_to_5,538,,false,v,elementary_fill+grade3+grade3_week34_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
drop,1,k-5th grade,beginner_k_to_5,539,,false,n,tier2_fry_filtered+fry_rank_539+grade1_week10_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
we'd,3,k-5th grade,beginner_k_to_5,539,,false,v,elementary_fill+grade3+grade3_week34_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wall,2,k-5th grade,beginner_k_to_5,548,,false,n,tier2_fry_filtered+fry_rank_548+grade2_week22_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
legs,1,k-5th grade,beginner_k_to_5,551,,false,n,tier2_fry_filtered+fry_rank_551+grade1_week25_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sat,1,k-5th grade,beginner_k_to_5,552,,false,v,tier2_fry_filtered+fry_rank_552+grade1_week1_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
main,3,k-5th grade,beginner_k_to_5,553,,false,adj,tier2_fry_filtered+fry_rank_553+grade3_week35_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wide,2,k-5th grade,beginner_k_to_5,555,,false,adj,tier2_fry_filtered+fry_rank_555+grade2_week23_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
kept,4,k-5th grade,beginner_k_to_5,559,,false,v,tier2_fry_filtered+fry_rank_559+grade4_week26_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
arms,2,k-5th grade,beginner_k_to_5,561,,false,n,tier2_fry_filtered+fry_rank_561+grade2_week28_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
race,1,k-5th grade,beginner_k_to_5,563,,false,n,tier2_fry_filtered+fry_rank_563+grade1_week26_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
job,1,k-5th grade,beginner_k_to_5,567,,false,n,tier2_fry_filtered+fry_rank_567+grade1_week11_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
edge,2,k-5th grade,beginner_k_to_5,568,,false,n,tier2_fry_filtered+fry_rank_568+grade2_week28_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
past,2,k-5th grade,beginner_k_to_5,569,,false,n,tier2_fry_filtered+fry_rank_569+grade2_week16_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sign,3,k-5th grade,beginner_k_to_5,570,,false,n,tier2_fry_filtered+fry_rank_570+grade3_week4_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gone,2,k-5th grade,beginner_k_to_5,577,,false,n,tier2_fry_filtered+fry_rank_577+grade2_week26_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sky,1,k-5th grade,beginner_k_to_5,578,,false,n,tier2_fry_filtered+fry_rank_578+grade1_week29_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lay,2,k-5th grade,beginner_k_to_5,582,,false,n,tier2_fry_filtered+fry_rank_582+grade2_week28_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
root,2,k-5th grade,beginner_k_to_5,584,,false,n,tier2_fry_filtered+fry_rank_584+grade2_week26_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
meet,2,k-5th grade,beginner_k_to_5,586,,false,n,tier2_fry_filtered+fry_rank_586+grade2_week26_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
soft,2,k-5th grade,beginner_k_to_5,592,,false,adj,tier2_fry_filtered+fry_rank_592+grade2_week27_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
curb,4,k-5th grade,beginner_k_to_5,597,,false,n,elementary_fill+grade4+grade4_week30_item17,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
held,3,k-5th grade,beginner_k_to_5,598,,false,v,tier2_fry_filtered+fry_rank_598+grade3_week12_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ice,1,k-5th grade,beginner_k_to_5,608,,false,n,tier2_fry_filtered+fry_rank_608+grade1_week35_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
snow,1,k-5th grade,beginner_k_to_5,614,,false,n,tier2_fry_filtered+fry_rank_614+grade1_week31_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
care,2,k-5th grade,beginner_k_to_5,616,,false,v,tier2_fry_filtered+fry_rank_616+grade2_week30_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hill,2,k-5th grade,beginner_k_to_5,618,,false,n,tier2_fry_filtered+fry_rank_618+grade2_week30_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
baby,2,k-5th grade,beginner_k_to_5,620,,false,n,tier2_fry_filtered+fry_rank_620+grade2_week6_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tall,2,k-5th grade,beginner_k_to_5,625,,false,n,tier2_fry_filtered+fry_rank_625+grade2_week31_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
soil,1,k-5th grade,beginner_k_to_5,629,,false,n,tier2_fry_filtered+fry_rank_629+grade1_week29_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bed,1,k-5th grade,beginner_k_to_5,630,,false,v,tier2_fry_filtered+fry_rank_630+grade1_week18_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
free,1,k-5th grade,beginner_k_to_5,632,,false,adj,tier2_fry_filtered+fry_rank_632+grade1_week36_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hope,3,k-5th grade,beginner_k_to_5,633,,false,v,tier2_fry_filtered+fry_rank_633+grade3_week4_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
case,2,k-5th grade,beginner_k_to_5,635,,false,n,tier2_fry_filtered+fry_rank_635+grade2_week30_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lead,2,k-5th grade,beginner_k_to_5,643,,false,v,tier2_fry_filtered+fry_rank_643+grade2_week31_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hair,3,k-5th grade,beginner_k_to_5,651,,false,n,tier2_fry_filtered+fry_rank_651+grade3_week20_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
age,2,k-5th grade,beginner_k_to_5,652,,false,n,tier2_fry_filtered+fry_rank_652+grade2_week31_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gold,2,k-5th grade,beginner_k_to_5,662,,false,n,tier2_fry_filtered+fry_rank_662+grade2_week6_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lot,1,k-5th grade,beginner_k_to_5,666,,false,n,tier2_fry_filtered+fry_rank_666+grade1_week9_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
act,2,k-5th grade,beginner_k_to_5,668,,false,n,tier2_fry_filtered+fry_rank_668+grade2_week32_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cat,1,k-5th grade,beginner_k_to_5,673,,false,n,tier2_fry_filtered+fry_rank_673+grade1_week1_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sail,2,k-5th grade,beginner_k_to_5,675,,false,n,tier2_fry_filtered+fry_rank_675+grade2_week2_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bear,3,k-5th grade,beginner_k_to_5,677,,false,n,tier2_fry_filtered+fry_rank_677+grade3_week19_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
pint,4,k-5th grade,beginner_k_to_5,679,,false,n,elementary_fill+grade4+grade4_week34_item19,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
trip,1,k-5th grade,beginner_k_to_5,686,,false,n,tier2_fry_filtered+fry_rank_686+grade1_week32_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hole,1,k-5th grade,beginner_k_to_5,687,,false,n,tier2_fry_filtered+fry_rank_687+grade1_week30_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
poor,3,k-5th grade,beginner_k_to_5,688,,false,adj,tier2_fry_filtered+fry_rank_688+grade3_week16_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
died,4,k-5th grade,beginner_k_to_5,693,,false,v,tier2_fry_filtered+fry_rank_693+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
beat,2,k-5th grade,beginner_k_to_5,694,,false,n,tier2_fry_filtered+fry_rank_694+grade2_week10_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
row,2,k-5th grade,beginner_k_to_5,701,,false,n,tier2_fry_filtered+fry_rank_701+grade2_week25_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
else,3,k-5th grade,beginner_k_to_5,709,,false,n,tier2_fry_filtered+fry_rank_709+grade3_week1_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
gas,1,k-5th grade,beginner_k_to_5,711,,false,n,tier2_fry_filtered+fry_rank_711+grade1_week33_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
foot,1,k-5th grade,beginner_k_to_5,716,,false,n,tier2_fry_filtered+fry_rank_716+grade1_week33_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
law,2,k-5th grade,beginner_k_to_5,717,,false,n,tier2_fry_filtered+fry_rank_717+grade2_week3_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ears,2,k-5th grade,beginner_k_to_5,718,,false,n,tier2_fry_filtered+fry_rank_718+grade2_week33_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
grew,2,k-5th grade,beginner_k_to_5,721,,false,v,tier2_fry_filtered+fry_rank_721+grade2_week12_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
skin,1,k-5th grade,beginner_k_to_5,722,,false,n,tier2_fry_filtered+fry_rank_722+grade1_week7_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
key,2,k-5th grade,beginner_k_to_5,725,,false,n,tier2_fry_filtered+fry_rank_725+grade2_week36_item13,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cool,2,k-5th grade,beginner_k_to_5,729,,false,adj,tier2_fry_filtered+fry_rank_729+grade2_week3_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lost,2,k-5th grade,beginner_k_to_5,731,,false,v,tier2_fry_filtered+fry_rank_731+grade2_week5_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sent,2,k-5th grade,beginner_k_to_5,732,,false,v,tier2_fry_filtered+fry_rank_732+grade2_week12_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wear,2,k-5th grade,beginner_k_to_5,734,,false,v,tier2_fry_filtered+fry_rank_734+grade2_week11_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bad,1,k-5th grade,beginner_k_to_5,735,,false,adj,tier2_fry_filtered+fry_rank_735+grade1_week21_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
save,3,k-5th grade,beginner_k_to_5,736,,false,v,tier2_fry_filtered+fry_rank_736+grade3_week3_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
pay,1,k-5th grade,beginner_k_to_5,742,,false,v,tier2_fry_filtered+fry_rank_742+grade1_week27_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rise,2,k-5th grade,beginner_k_to_5,756,,false,n,tier2_fry_filtered+fry_rank_756+grade2_week14_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bank,2,k-5th grade,beginner_k_to_5,764,,false,n,tier2_fry_filtered+fry_rank_764+grade2_week26_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wire,2,k-5th grade,beginner_k_to_5,766,,false,n,tier2_fry_filtered+fry_rank_766+grade2_week5_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bit,1,k-5th grade,beginner_k_to_5,770,,false,n,tier2_fry_filtered+fry_rank_770+grade1_week5_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fell,1,k-5th grade,beginner_k_to_5,777,,false,n,tier2_fry_filtered+fry_rank_777+grade1_week20_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
team,2,k-5th grade,beginner_k_to_5,778,,false,n,tier2_fry_filtered+fry_rank_778+grade2_week10_item11,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
ring,2,k-5th grade,beginner_k_to_5,782,,false,v,tier2_fry_filtered+fry_rank_782+grade2_week22_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cost,2,k-5th grade,beginner_k_to_5,788,,false,n,tier2_fry_filtered+fry_rank_788+grade2_week16_item9,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
flow,1,k-5th grade,beginner_k_to_5,795,,false,n,tier2_fry_filtered+fry_rank_795+grade1_week31_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
art,2,k-5th grade,beginner_k_to_5,799,,false,n,tier2_fry_filtered+fry_rank_799+grade2_week1_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tone,2,k-5th grade,beginner_k_to_5,806,,false,n,tier2_fry_filtered+fry_rank_806+grade2_week32_item16,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hit,1,k-5th grade,beginner_k_to_5,807,,false,n,tier2_fry_filtered+fry_rank_807+grade1_week5_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sand,2,k-5th grade,beginner_k_to_5,808,,false,n,tier2_fry_filtered+fry_rank_808+grade2_week17_item10,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cook,2,k-5th grade,beginner_k_to_5,813,,false,v,tier2_fry_filtered+fry_rank_813+grade2_week12_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
mine,1,k-5th grade,beginner_k_to_5,819,,false,n,tier2_fry_filtered+fry_rank_819+grade1_week28_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fit,1,k-5th grade,beginner_k_to_5,821,,false,v,tier2_fry_filtered+fry_rank_821+grade1_week5_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
flat,2,k-5th grade,beginner_k_to_5,838,,false,adj,tier2_fry_filtered+fry_rank_838+grade2_week13_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
blow,1,k-5th grade,beginner_k_to_5,843,,false,v,tier2_fry_filtered+fry_rank_843+grade1_week31_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
lie,2,k-5th grade,beginner_k_to_5,853,,false,n,tier2_fry_filtered+fry_rank_853+grade2_week14_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
spot,2,k-5th grade,beginner_k_to_5,854,,false,n,tier2_fry_filtered+fry_rank_854+grade2_week18_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
bell,1,k-5th grade,beginner_k_to_5,855,,false,n,tier2_fry_filtered+fry_rank_855+grade1_week20_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fun,1,k-5th grade,beginner_k_to_5,856,,false,n,tier2_fry_filtered+fry_rank_856+grade1_week15_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
loud,2,k-5th grade,beginner_k_to_5,857,,false,adj,tier2_fry_filtered+fry_rank_857+grade2_week7_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
thin,1,k-5th grade,beginner_k_to_5,860,,false,adj,tier2_fry_filtered+fry_rank_860+grade1_week7_item6,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
tied,3,k-5th grade,beginner_k_to_5,864,,false,v,tier2_fry_filtered+fry_rank_864+grade3_week10_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rich,2,k-5th grade,beginner_k_to_5,865,,false,adj,tier2_fry_filtered+fry_rank_865+grade2_week19_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
send,2,k-5th grade,beginner_k_to_5,867,,false,v,tier2_fry_filtered+fry_rank_867+grade2_week17_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
meat,2,k-5th grade,beginner_k_to_5,881,,false,n,tier2_fry_filtered+fry_rank_881+grade2_week10_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
hat,1,k-5th grade,beginner_k_to_5,885,,false,n,tier2_fry_filtered+fry_rank_885+grade1_week1_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
park,2,k-5th grade,beginner_k_to_5,891,,false,n,tier2_fry_filtered+fry_rank_891+grade2_week1_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
sell,1,k-5th grade,beginner_k_to_5,892,,false,v,tier2_fry_filtered+fry_rank_892+grade1_week20_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
wife,3,k-5th grade,beginner_k_to_5,899,,false,n,tier2_fry_filtered+fry_rank_899+grade3_week11_item4,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fair,2,k-5th grade,beginner_k_to_5,912,,false,n,tier2_fry_filtered+fry_rank_912+grade2_week21_item15,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
born,3,k-5th grade,beginner_k_to_5,917,,false,n,tier2_fry_filtered+fry_rank_917+grade3_week18_item2,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
shop,1,k-5th grade,beginner_k_to_5,938,,false,n,tier2_fry_filtered+fry_rank_938+grade1_week23_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
nose,1,k-5th grade,beginner_k_to_5,943,,false,n,tier2_fry_filtered+fry_rank_943+grade1_week30_item1,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
dead,2,k-5th grade,beginner_k_to_5,945,,false,adj,tier2_fry_filtered+fry_rank_945+grade2_week11_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fig,2,k-5th grade,beginner_k_to_5,948,,false,n,tier2_fry_filtered+fry_rank_948+grade2_week36_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
huge,1,k-5th grade,beginner_k_to_5,950,,false,adj,tier2_fry_filtered+fry_rank_950+grade1_week35_item7,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rose,1,k-5th grade,beginner_k_to_5,958,,false,n,tier2_fry_filtered+fry_rank_958+grade1_week30_item8,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
fear,2,k-5th grade,beginner_k_to_5,960,,false,n,tier2_fry_filtered+fry_rank_960+grade2_week21_item14,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
led,2,k-5th grade,beginner_k_to_5,966,,false,v,tier2_fry_filtered+fry_rank_966+grade2_week17_item3,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
win,1,k-5th grade,beginner_k_to_5,973,,false,v,tier2_fry_filtered+fry_rank_973+grade1_week22_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
deal,2,k-5th grade,beginner_k_to_5,977,,false,adj,tier2_fry_filtered+fry_rank_977+grade2_week11_item12,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
nor,5,k-5th grade,beginner_k_to_5,980,,false,conj,tier2_fry_filtered+fry_rank_980+grade_estimated_from_fry_rank,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
corn,2,k-5th grade,beginner_k_to_5,986,,false,n,tier2_fry_filtered+fry_rank_986+grade2_week8_item5,beginner,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
