word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
complete,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,314,166,false,adj,tier2_fry_filtered+fry_rank_314+grade4_week2_item4 | tier1_ngsl_general+ngsl_rank_581+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.347,21.296,8.272,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
ground,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,388,165,false,n,tier2_fry_filtered+fry_rank_388+grade3_week13_item11 | tier1_ngsl_general+ngsl_rank_586+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.146,21.294,7.57,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
entrance,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,408,31,false,n,elementary_fill+grade5+grade5_week21_item8 | tier1_ngsl_general+ngsl_rank_2225+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,19.968,21.29,9.229,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
invitation,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,710,31,false,n,elementary_fill+grade4+grade4_week36_item10 | tier1_ngsl_general+ngsl_rank_2194+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.968,21.29,9.229,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
piece,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,319,159,false,n,tier2_fry_filtered+fry_rank_319+grade4_week2_item9 | tier1_ngsl_general+ngsl_rank_608+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.137,21.282,7.56,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
voice,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,379,159,false,n,tier2_fry_filtered+fry_rank_379+grade3_week12_item7 | tier1_ngsl_general+ngsl_rank_607+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.137,21.282,7.56,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
independence,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,444,30,false,n,elementary_fill+grade3+grade3_week28_item12 | tier1_ngsl_general+ngsl_rank_2233+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,intermediate,19.961,21.282,10.721,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
clarify,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,492,30,true,v,elementary_fill+grade3+grade3_week36_item16 | tier2_nawl_academic+nawl_rank_492+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,intermediate,17.961,21.282,11.121,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
dimension,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,497,30,false,n,elementary_fill+grade4+grade4_week25_item17 | tier1_ngsl_general+ngsl_rank_2250+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.961,21.282,9.221,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
infection,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,688,30,false,n,elementary_fill+grade4+grade4_week35_item8 | tier1_ngsl_general+ngsl_rank_2252+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.961,21.282,9.221,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quantity,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,702,30,false,n,elementary_fill+grade4+grade4_week36_item2 | tier1_ngsl_general+ngsl_rank_2267+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.961,21.282,9.221,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
finish,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,542,158,false,adj,elementary_fill+grade4+grade4_week28_item2 | tier1_ngsl_general+ngsl_rank_609+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.135,21.28,7.558,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
president,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,612,157,false,adj,tier2_fry_filtered+fry_rank_726+grade4_week32_item19 | tier1_ngsl_general+ngsl_rank_612+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.334,21.278,8.256,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
police,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,154,156,false,n,elementary_fill+grade3+grade3_week10_item10 | tier1_ngsl_general+ngsl_rank_616+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.132,21.276,7.554,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
source,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,124,155,false,n,elementary_fill+grade3+grade3_week8_item12 | tier1_ngsl_general+ngsl_rank_623+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.13,21.274,7.552,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
knowledge,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,381,155,false,n,elementary_fill+grade3+grade3_week24_item13 | tier1_ngsl_general+ngsl_rank_619+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,20.33,21.274,8.252,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
heart,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,544,155,false,n,tier2_fry_filtered+fry_rank_544+grade4_week25_item4 | tier1_ngsl_general+ngsl_rank_622+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.13,21.274,7.552,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
criticize,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,172,29,false,n,elementary_fill+grade5+grade5_week9_item12 | tier1_ngsl_general+ngsl_rank_2296+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,19.955,21.273,9.214,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
advocate,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,231,29,false,n,elementary_fill+grade5+grade5_week12_item11 | tier1_ngsl_general+ngsl_rank_2316+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,19.955,21.273,9.214,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
digital,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,628,29,true,adj,elementary_fill+grade4+grade4_week32_item8 | tier1_ngsl_general+ngsl_rank_2309+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,17.955,21.273,11.114,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
surprise,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,634,151,false,v,tier2_fry_filtered+fry_rank_691+grade5_week4_item1 | tier1_ngsl_general+ngsl_rank_634+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,20.324,21.265,8.245,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
nest,1;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,224,28,true,n,elementary_fill+grade1+grade1_week28_item8 | tier2_nawl_academic+nawl_rank_525+bridge_from_beginner_grade_1+grade_estimate_6,intermediate,intermediate,19.748,21.264,11.106,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
factor,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,138,150,false,n,elementary_fill+grade5+grade5_week7_item18 | tier1_ngsl_general+ngsl_rank_636+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,21.122,21.263,7.543,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
recent,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,167,149,false,adj,elementary_fill+grade5+grade5_week9_item7 | tier1_ngsl_general+ngsl_rank_641+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,21.121,21.261,7.541,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
financial,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,192,149,false,adj,elementary_fill+grade5+grade5_week10_item12 | tier1_ngsl_general+ngsl_rank_644+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,20.321,21.261,8.241,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
official,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,643,149,false,adj,elementary_fill+grade4+grade4_week35_item17 | tier1_ngsl_general+ngsl_rank_643+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.321,21.261,8.241,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
pause,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,218,148,false,n,elementary_fill+grade3+grade3_week14_item10 | tier1_ngsl_general+ngsl_rank_649+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.119,21.259,7.539,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
private,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,357,148,false,adj,elementary_fill+grade4+grade4_week18_item17 | tier1_ngsl_general+ngsl_rank_648+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.319,21.259,8.939,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
resist,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,100,27,false,n,elementary_fill+grade4+grade4_week5_item20 | tier1_ngsl_general+ngsl_rank_2396+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.741,21.255,8.498,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
permission,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,433,27,false,n,elementary_fill+grade3+grade3_week28_item1 | tier1_ngsl_general+ngsl_rank_2414+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,intermediate,19.941,21.255,9.198,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
ray,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,496,27,true,n,elementary_fill+grade4+grade4_week25_item16 | tier2_nawl_academic+nawl_rank_538+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.741,21.255,11.098,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
represent,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,591,146,false,v,tier2_fry_filtered+fry_rank_591+grade4_week35_item19 | tier1_ngsl_general+ngsl_rank_658+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.316,21.254,8.235,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
structure,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,167,143,false,n,elementary_fill+grade4+grade4_week9_item7 | tier1_ngsl_general+ngsl_rank_667+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.311,21.248,8.229,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
notice,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,384,143,false,n,tier2_fry_filtered+fry_rank_384+grade_estimated_from_fry_rank | tier1_ngsl_general+ngsl_rank_664+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.111,21.248,7.529,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
wonder,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,665,143,false,v,tier2_fry_filtered+fry_rank_678+grade5_week2_item8 | tier1_ngsl_general+ngsl_rank_665+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,21.111,21.248,7.529,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
section,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,646,142,false,n,tier2_fry_filtered+fry_rank_646+grade4_week35_item6 | tier1_ngsl_general+ngsl_rank_668+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.309,21.245,8.927,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
measurement,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,366,26,false,n,elementary_fill+grade3+grade3_week23_item14 | tier1_ngsl_general+ngsl_rank_2431+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,intermediate,19.934,21.245,10.689,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
promotion,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,716,26,false,n,elementary_fill+grade4+grade4_week36_item16 | tier1_ngsl_general+ngsl_rank_2444+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.934,21.245,9.189,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
region,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,521,141,false,n,tier2_fry_filtered+fry_rank_521+grade4_week23_item1 | tier1_ngsl_general+ngsl_rank_677+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.107,21.243,7.525,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
necessary,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,676,141,false,adj,tier2_fry_filtered+fry_rank_879+grade5_week22_item9 | tier1_ngsl_general+ngsl_rank_676+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,20.307,21.243,8.225,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
various,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,682,140,false,adj,tier2_fry_filtered+fry_rank_929+grade5_week27_item9 | tier1_ngsl_general+ngsl_rank_682+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,20.306,21.241,8.923,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
catch,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,683,140,false,v,tier2_fry_filtered+fry_rank_703+grade4_week1_item7 | tier1_ngsl_general+ngsl_rank_683+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.106,21.241,7.523,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
skill,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,360,139,false,n,elementary_fill+grade4+grade4_week18_item20 | tier1_ngsl_general+ngsl_rank_685+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.104,21.239,7.521,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
character,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,42,138,false,n,elementary_fill+grade4+grade4_week3_item2 | tier1_ngsl_general+ngsl_rank_693+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.302,21.236,8.219,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
stock,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,438,138,false,n,elementary_fill+grade4+grade4_week22_item18 | tier1_ngsl_general+ngsl_rank_691+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.102,21.236,7.519,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
medium,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,477,138,false,n,elementary_fill+grade4+grade4_week24_item17 | tier1_ngsl_general+ngsl_rank_689+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.102,21.236,7.519,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
inflation,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,436,25,false,n,elementary_fill+grade4+grade4_week22_item16 | tier1_ngsl_general+ngsl_rank_2494+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.926,21.235,9.181,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
profession,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,654,25,false,n,elementary_fill+grade4+grade4_week33_item14 | tier1_ngsl_general+ngsl_rank_2487+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.926,21.235,9.181,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
indeed,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,22,137,false,v,elementary_fill+grade5+grade5_week2_item2 | tier1_ngsl_general+ngsl_rank_697+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,21.1,21.234,7.517,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
establish,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,272,137,false,adj,elementary_fill+grade3+grade3_week17_item16 | tier1_ngsl_general+ngsl_rank_696+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,20.3,21.234,8.217,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
final,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,563,137,false,adj,elementary_fill+grade3+grade3_week36_item3 | tier1_ngsl_general+ngsl_rank_698+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.1,21.234,7.517,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
behavior,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,175,135,false,n,elementary_fill+grade3+grade3_week11_item15 | tier1_ngsl_general+ngsl_rank_706+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,20.297,21.229,8.213,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
yesterday,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,703,135,false,adv,elementary_fill+grade4+grade4_week36_item3 | tier1_ngsl_general+ngsl_rank_703+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.297,21.229,8.213,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
determine,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,708,134,false,v,tier2_fry_filtered+fry_rank_978+grade4_week7_item20 | tier1_ngsl_general+ngsl_rank_708+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.295,21.227,8.211,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
horizon,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,165,24,true,n,elementary_fill+grade5+grade5_week9_item5 | tier2_nawl_academic+nawl_rank_594+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,17.919,21.225,11.072,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
comment,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,414,132,false,n,elementary_fill+grade4+grade4_week21_item14 | tier1_ngsl_general+ngsl_rank_716+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.291,21.222,8.907,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
alone,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,719,132,false,n,tier2_fry_filtered+fry_rank_739+grade4_week19_item7 | tier1_ngsl_general+ngsl_rank_719+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.091,21.222,7.507,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
direct,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,724,131,false,adj,tier2_fry_filtered+fry_rank_781+grade5_week13_item1 | tier1_ngsl_general+ngsl_rank_724+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,21.09,21.219,7.504,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
tomorrow,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,585,130,false,adv,elementary_fill+grade4+grade4_week30_item5 | tier1_ngsl_general+ngsl_rank_726+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.288,21.217,8.202,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
hesitate,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,63,23,false,n,elementary_fill+grade5+grade5_week4_item3 | tier1_ngsl_general+ngsl_rank_2631+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,19.911,21.215,9.163,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
jury,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,508,23,true,n,elementary_fill+grade3+grade3_week32_item12 | tier1_ngsl_general+ngsl_rank_2605+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,intermediate,19.711,21.215,11.063,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
obscure,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,592,23,true,n,elementary_fill+grade4+grade4_week30_item12 | tier2_nawl_academic+nawl_rank_621+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,17.911,21.215,11.063,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
pole,2;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,614,23,true,n,tier2_fry_filtered+fry_rank_848+grade2_week5_item1 | tier2_nawl_academic+nawl_rank_614+bridge_from_beginner_grade_2+grade_estimate_6,intermediate,intermediate,19.711,21.215,11.063,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
depend,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,117,129,false,n,elementary_fill+grade4+grade4_week6_item17 | tier1_ngsl_general+ngsl_rank_731+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.086,21.214,7.5,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
review,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,384,129,false,n,elementary_fill+grade3+grade3_week24_item16 | tier1_ngsl_general+ngsl_rank_730+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.086,21.214,7.5,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
window,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,541,129,false,n,tier2_fry_filtered+fry_rank_541+grade4_week25_item1 | tier1_ngsl_general+ngsl_rank_734+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.086,21.214,7.5,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
include,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,163,575,false,v,tier2_fry_filtered+fry_rank_499+grade4_week20_item9 | tier1_ngsl_general+ngsl_rank_163+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,20.66,21.214,7.937,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
season,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,238,126,false,n,elementary_fill+grade3+grade3_week15_item14 | tier1_ngsl_general+ngsl_rank_750+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,intermediate,21.08,21.207,7.493,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
hotel,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,421,126,false,n,elementary_fill+grade4+grade4_week22_item1 | tier1_ngsl_general+ngsl_rank_759+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.08,21.207,7.493,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
movie,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,627,126,false,n,elementary_fill+grade4+grade4_week32_item7 | tier1_ngsl_general+ngsl_rank_762+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.08,21.207,7.493,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
doctor,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,763,125,false,n,tier2_fry_filtered+fry_rank_809+grade5_week15_item7 | tier1_ngsl_general+ngsl_rank_763+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,intermediate,21.078,21.204,7.491,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
fence,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,151,22,false,n,elementary_fill+grade3+grade3_week10_item7 | tier1_ngsl_general+ngsl_rank_2668+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,intermediate,20.703,21.204,8.454,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
attraction,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,458,22,false,n,elementary_fill+grade4+grade4_week23_item18 | tier1_ngsl_general+ngsl_rank_2670+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.903,21.204,9.154,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
reflection,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,719,22,false,n,elementary_fill+grade4+grade4_week36_item19 | tier1_ngsl_general+ngsl_rank_2675+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,19.903,21.204,9.154,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
strike,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,297,124,false,n,elementary_fill+grade4+grade4_week15_item17 | tier1_ngsl_general+ngsl_rank_776+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.076,21.202,7.489,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
ready,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,513,124,false,n,tier2_fry_filtered+fry_rank_513+grade4_week22_item3 | tier1_ngsl_general+ngsl_rank_774+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,intermediate,21.076,21.202,7.489,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
